SiteID,Month,SetTime,EndTime,Hours,Weather,TrapType,TrapNumber,IsEmpty,IsCompromised,Species,TotalNumber,NumMales,NumFemales,Male1,Male2,Male3,Male4,Male5,Male6,Male7,Male8,Male9,Male10,Female1,Female2,Female3,Female4,Female5,Female6,Female7,Female8,Female9,Female10,Mortalities,Gravid,Notes
362,August,8/11/16 9:30,8/12/16 10:00,24.5,Clouds,Minnow,3,N,N,PAGR,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,August,8/11/16 9:30,8/12/16 10:00,24.5,Clouds,Minnow,3,N,N,PAHI,3,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,August,8/11/16 9:30,8/12/16 10:00,24.5,Clouds,Minnow,3,N,N,PAMA,2,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,September,9/13/16 10:30,9/14/16 9:00,22.5,Clear,Fukui,1,N,N,HEOR,4,2,2,16,16,,,,,,,,,25,24,,,,,,,,,0,0,
362,September,9/13/16 10:30,9/14/16 9:00,22.5,Clear,Fukui,1,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,September,9/13/16 10:30,9/14/16 9:00,22.5,Clear,Fukui,1,N,N,PAGR,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,September,9/13/16 10:30,9/14/16 9:00,22.5,Clear,Minnow,1,N,N,HENU,2,1,1,30,,,,,,,,,,12,,,,,,,,,,0,0,"Reported using calipers incorrectly, using edge of post instead of 0 mark on vernier scale. Added 5mm to ea length measurement to correct; "
362,September,9/13/16 10:30,9/14/16 9:00,22.5,Clear,Minnow,1,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,September,9/13/16 10:30,9/14/16 9:00,22.5,Clear,Minnow,1,N,N,NASS,3,,,,,,,,,,,,,,,,,,,,,,,0,0,Reported as NAFR
362,September,9/13/16 10:30,9/14/16 9:00,22.5,Clear,Minnow,1,N,N,PAGR,2,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,September,9/13/16 10:30,9/14/16 9:00,22.5,Clear,Minnow,1,N,N,PAHI,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,September,9/13/16 10:30,9/14/16 9:00,22.5,Clear,Fukui,2,N,N,HEOR,3,1,2,27,,,,,,,,,,19,18,,,,,,,,,0,0,"Reported using calipers incorrectly, using edge of post instead of 0 mark on vernier scale. Added 5mm to ea length measurement to correct; "
362,September,9/13/16 10:30,9/14/16 9:00,22.5,Clear,Minnow,2,N,N,HENU,3,0,3,,,,,,,,,,,23,13,11,,,,,,,,0,0,"Reported using calipers incorrectly, using edge of post instead of 0 mark on vernier scale. Added 5mm to ea length measurement to correct; "
362,September,9/13/16 10:30,9/14/16 9:00,22.5,Clear,Minnow,2,N,N,HEOR,52,35,17,25,17,23,18,19,23,16,20,14,14,17,15,24,13,19,16,17,18,20,15,0,0,"Reported using calipers incorrectly, using edge of post instead of 0 mark on vernier scale. Added 5mm to ea length measurement to correct; "
362,September,9/13/16 10:30,9/14/16 9:00,22.5,Clear,Minnow,2,N,N,NASS,2,,,,,,,,,,,,,,,,,,,,,,,0,0,Reported as NAFR
362,September,9/13/16 10:30,9/14/16 9:00,22.5,Clear,Minnow,2,N,N,NASS,1,,,,,,,,,,,,,,,,,,,,,,,0,0,Reported as NAME
362,September,9/13/16 10:30,9/14/16 9:00,22.5,Clear,Minnow,2,N,N,PAGR,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,September,9/13/16 10:30,9/14/16 9:00,22.5,Clear,Fukui,3,N,N,BAAT,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,September,9/13/16 10:30,9/14/16 9:00,22.5,Clear,Fukui,3,N,N,NASS,18,,,,,,,,,,,,,,,,,,,,,,,0,0,Reported as NAFR
362,September,9/13/16 10:30,9/14/16 9:00,22.5,Clear,Fukui,3,N,N,NASS,7,,,,,,,,,,,,,,,,,,,,,,,0,0,Reported as NAME
362,September,9/13/16 10:30,9/14/16 9:00,22.5,Clear,Fukui,3,N,N,PAGR,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,September,9/13/16 10:30,9/14/16 9:00,22.5,Clear,Fukui,3,N,N,PAHI,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,September,9/13/16 10:30,9/14/16 9:00,22.5,Clear,Minnow,3,N,N,HENU,6,3,3,25,22,18,,,,,,,,25,14,13,,,,,,,,0,0,"Reported using calipers incorrectly, using edge of post instead of 0 mark on vernier scale. Added 5mm to ea length measurement to correct; "
362,September,9/13/16 10:30,9/14/16 9:00,22.5,Clear,Minnow,3,N,N,HEOR,20,14,6,20,16,19,13,14,17,20,13,15,21,14,14,19,15,17,15,,,,,0,0,"Reported using calipers incorrectly, using edge of post instead of 0 mark on vernier scale. Added 5mm to ea length measurement to correct; "
362,September,9/13/16 10:30,9/14/16 9:00,22.5,Clear,Minnow,3,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,September,9/13/16 10:30,9/14/16 9:00,22.5,Clear,Minnow,3,N,N,NASS,3,,,,,,,,,,,,,,,,,,,,,,,0,0,Reported as NAFR
362,September,9/13/16 10:30,9/14/16 9:00,22.5,Clear,Minnow,3,N,N,PAMA,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,April,4/18/17 11:31,4/19/17 10:00,22.48,Clouds,Fukui,1,N,N,PAGR,3,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,April,4/18/17 11:31,4/19/17 10:00,22.48,Clouds,Fukui,1,N,N,PAHI,2,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,April,4/18/17 11:31,4/19/17 10:00,22.48,Clouds,Minnow,1,N,N,HEOR,3,2,1,12,11,,,,,,,,,21,,,,,,,,,,0,0,
362,April,4/18/17 11:31,4/19/17 10:00,22.48,Clouds,Fukui,2,N,N,PAGR,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,April,4/18/17 11:31,4/19/17 10:00,22.48,Clouds,Fukui,2,N,N,PAHI,3,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,April,4/18/17 11:31,4/19/17 10:00,22.48,Clouds,Minnow,2,N,N,PAGR,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,April,4/18/17 11:31,4/19/17 10:00,22.48,Clouds,Fukui,3,N,N,PAGR,5,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,April,4/18/17 11:31,4/19/17 10:00,22.48,Clouds,Minnow,3,N,N,HEOR,3,3,0,14,19,10,,,,,,,,,,,,,,,,,,0,0,
362,May,5/16/17 12:30,5/17/17 10:15,21.75,Clouds,Fukui,1,N,N,HENU,1,1,0,20,,,,,,,,,,,,,,,,,,,,0,0,
362,May,5/16/17 12:30,5/17/17 10:15,21.75,Clouds,Fukui,1,N,N,NASS,1,,,,,,,,,,,,,,,,,,,,,,,0,0,Reported as NAFR
362,May,5/16/17 12:30,5/17/17 10:15,21.75,Clouds,Fukui,1,N,N,PAGR,2,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,May,5/16/17 12:30,5/17/17 10:15,21.75,Clouds,Fukui,1,N,N,PAHI,2,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,May,5/16/17 12:30,5/17/17 10:15,21.75,Clouds,Minnow,1,N,N,HEOR,28,24,4,19,20,14,12,17,16,17,14,14,18,16,20,13,20,,,,,,,0,0,
362,May,5/16/17 12:30,5/17/17 10:15,21.75,Clouds,Minnow,1,N,N,NASS,2,,,,,,,,,,,,,,,,,,,,,,,0,0,Reported as NAFR
362,May,5/16/17 12:30,5/17/17 10:15,21.75,Clouds,Minnow,1,N,N,PAHI,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,May,5/16/17 12:30,5/17/17 10:15,21.75,Clouds,Minnow,1,N,N,PAMA,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,May,5/16/17 12:30,5/17/17 10:15,21.75,Clouds,Fukui,2,N,N,PAGR,3,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,May,5/16/17 12:30,5/17/17 10:15,21.75,Clouds,Fukui,2,N,N,PAHI,2,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,May,5/16/17 12:30,5/17/17 10:15,21.75,Clouds,Minnow,2,N,N,HEOR,15,14,1,14,17,16,17,14,11,17,18,14,11,16,,,,,,,,,,0,0,
362,May,5/16/17 12:30,5/17/17 10:15,21.75,Clouds,Minnow,2,N,N,PAMA,2,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,May,5/16/17 12:30,5/17/17 10:15,21.75,Clouds,Fukui,3,N,N,PAGR,5,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,May,5/16/17 12:30,5/17/17 10:15,21.75,Clouds,Fukui,3,N,N,PAHI,3,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,May,5/16/17 12:30,5/17/17 10:15,21.75,Clouds,Minnow,3,N,N,HEOR,19,14,5,,,,,,,,,,,,,,,,,,,,,0,0,
362,May,5/16/17 12:30,5/17/17 10:15,21.75,Clouds,Minnow,3,N,N,PAHI,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,May,5/16/17 12:30,5/17/17 10:15,21.75,Clouds,Minnow,3,N,N,PAMA,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,June,6/21/17 11:30,6/22/17 10:00,22.5,Clear,Fukui,1,N,N,PAGR,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,June,6/21/17 11:30,6/22/17 10:00,22.5,Clear,Fukui,1,N,N,PAHI,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,June,6/21/17 11:30,6/22/17 10:00,22.5,Clear,Minnow,1,N,N,HEOR,50,41,9,16,17,14,16,15,17,15,18,17,17,18,16,11,14,15,16,14,17,15,,0,0,
362,June,6/21/17 11:30,6/22/17 10:00,22.5,Clear,Fukui,2,N,N,PAGR,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,June,6/21/17 11:30,6/22/17 10:00,22.5,Clear,Fukui,2,N,N,PAHI,2,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,June,6/21/17 11:30,6/22/17 10:00,22.5,Clear,Minnow,2,N,N,HEOR,45,38,7,19,17,16,16,18,14,15,17,18,15,16,13,22,15,16,13,17,,,,0,0,
362,June,6/21/17 11:30,6/22/17 10:00,22.5,Clear,Fukui,3,N,N,BAAT,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,June,6/21/17 11:30,6/22/17 10:00,22.5,Clear,Fukui,3,N,N,HEOR,2,1,1,21,,,,,,,,,,14,,,,,,,,,,0,0,
362,June,6/21/17 11:30,6/22/17 10:00,22.5,Clear,Minnow,3,N,N,BROK,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,June,6/21/17 11:30,6/22/17 10:00,22.5,Clear,Minnow,3,N,N,HEOR,47,42,5,19,18,15,15,17,17,15,17,16,15,16,13,14,14,12,,,,,,0,0,
362,July,7/18/17 11:00,7/19/17 9:00,22,Clear,Fukui,1,N,N,HEOR,1,1,0,20,,,,,,,,,,,,,,,,,,,,0,0,
362,July,7/18/17 11:00,7/19/17 9:00,22,Clear,Fukui,1,N,N,NASS,41,,,,,,,,,,,,,,,,,,,,,,,0,0,Reported as NAFR
362,July,7/18/17 11:00,7/19/17 9:00,22,Clear,Fukui,1,N,N,NASS,6,,,,,,,,,,,,,,,,,,,,,,,0,0,Reported as NAME
362,July,7/18/17 11:00,7/19/17 9:00,22,Clear,Fukui,1,N,N,PAGR,3,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,July,7/18/17 11:00,7/19/17 9:00,22,Clear,Fukui,1,N,N,PAHI,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,July,7/18/17 11:00,7/19/17 9:00,22,Clear,Minnow,1,N,N,GAAC,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,July,7/18/17 11:00,7/19/17 9:00,22,Clear,Minnow,1,N,N,HENU,1,1,0,22,,,,,,,,,,,,,,,,,,,,0,0,
362,July,7/18/17 11:00,7/19/17 9:00,22,Clear,Minnow,1,N,N,HEOR,108,86,19,20,20,16,16,17,15,17,18,13,16,15,15,15,15,11,14,17,16,13,14,3,0,
362,July,7/18/17 11:00,7/19/17 9:00,22,Clear,Minnow,1,N,N,NASS,81,,,,,,,,,,,,,,,,,,,,,,,0,0,Reported as NAFR
362,July,7/18/17 11:00,7/19/17 9:00,22,Clear,Minnow,1,N,N,NASS,6,,,,,,,,,,,,,,,,,,,,,,,0,0,Reported as NAME
362,July,7/18/17 11:00,7/19/17 9:00,22,Clear,Minnow,1,N,N,PAMA,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,July,7/18/17 11:00,7/19/17 9:00,22,Clear,Fukui,2,N,N,PAGR,2,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,July,7/18/17 11:00,7/19/17 9:00,22,Clear,Fukui,2,N,N,PAHI,3,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,July,7/18/17 11:00,7/19/17 9:00,22,Clear,Minnow,2,N,N,HENU,5,1,4,19,,,,,,,,,,18,21,20,14,,,,,,,0,0,
362,July,7/18/17 11:00,7/19/17 9:00,22,Clear,Minnow,2,N,N,HEOR,67,60,7,14,16,12,16,15,14,16,12,20,20,15,14,15,11,14,14,12,,,,0,0,
362,July,7/18/17 11:00,7/19/17 9:00,22,Clear,Fukui,3,N,N,MEGR,1,1,0,87,,,,,,,,,,,,,,,,,,,,0,0,
362,July,7/18/17 11:00,7/19/17 9:00,22,Clear,Fukui,3,N,N,PAGR,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,July,7/18/17 11:00,7/19/17 9:00,22,Clear,Fukui,3,N,N,PAHI,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,July,7/18/17 11:00,7/19/17 9:00,22,Clear,Minnow,3,N,N,HEOR,94,84,10,14,18,18,19,17,18,20,15,13,17,13,14,18,13,14,17,18,12,15,14,0,0,
362,July,7/18/17 11:00,7/19/17 9:00,22,Clear,Minnow,3,N,N,PAGR,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Fukui,1,N,N,HENU,2,1,1,24,,,,,,,,,,20,,,,,,,,,,0,0,
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Fukui,1,N,N,HEOR,1,1,0,21,,,,,,,,,,,,,,,,,,,,0,0,
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Fukui,1,N,N,PAGR,2,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Fukui,1,N,N,PAHI,2,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Minnow,1,N,N,BROK,5,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Minnow,1,N,N,CYAG,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Minnow,1,N,N,HENU,4,2,2,20,14,,,,,,,,,19,10,,,,,,,,,0,0,
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Minnow,1,N,N,HEOR,63,37,26,17,18,12,20,16,16,19,16,15,16,14,11,12,14,16,15,17,13,12,11,0,0,
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Minnow,1,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Minnow,1,N,N,PAGR,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Minnow,1,N,N,PAHI,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Fukui,2,N,N,HEOR,1,1,0,17,,,,,,,,,,,,,,,,,,,,0,0,
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Fukui,2,N,N,NASS,50,,,,,,,,,,,,,,,,,,,,,,,0,0,Reported as NAFR
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Fukui,2,N,N,NASS,4,,,,,,,,,,,,,,,,,,,,,,,0,0,Reported as NAME
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Fukui,2,N,N,PAGR,4,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Fukui,2,N,N,PAHI,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Minnow,2,N,N,HENU,1,1,0,20,,,,,,,,,,,,,,,,,,,,0,0,
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Minnow,2,N,N,HEOR,35,27,8,17,17,14,17,13,18,17,21,18,16,15,16,17,11,16,14,14,15,,,0,0,
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Minnow,2,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Minnow,2,N,N,PAGR,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Minnow,2,N,N,PAHI,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Fukui,3,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Fukui,3,N,N,NASS,1,,,,,,,,,,,,,,,,,,,,,,,0,0,Reported as NAFR
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Fukui,3,N,N,NASS,1,,,,,,,,,,,,,,,,,,,,,,,0,0,Reported as NAME
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Fukui,3,N,N,PAGR,4,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Minnow,3,N,N,HENU,2,2,0,20,18,,,,,,,,,,,,,,,,,,,0,0,
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Minnow,3,N,N,HEOR,35,30,5,11,16,18,18,13,19,14,14,13,14,15,14,13,17,14,,,,,,0,0,
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Minnow,3,N,N,NASS,3,,,,,,,,,,,,,,,,,,,,,,,0,0,Reported as NAFR
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Minnow,3,N,N,PAGR,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Minnow,3,N,N,PAHI,2,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,August,8/15/17 10:00,8/16/17 9:05,23.08,Clouds,Minnow,3,N,N,PAMA,2,,,,,,,,,,,,,,,,,,,,,,,0,1,
362,September,9/21/17 9:30,9/22/17 9:10,23.67,Clear,Fukui,1,N,N,HEOR,1,0,1,,,,,,,,,,,23,,,,,,,,,,0,0,
362,September,9/21/17 9:30,9/22/17 9:10,23.67,Clear,Fukui,1,N,N,PAGR,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,September,9/21/17 9:30,9/22/17 9:10,23.67,Clear,Minnow,1,N,N,HENU,3,1,2,18,,,,,,,,,,18,20,,,,,,,,,0,0,
362,September,9/21/17 9:30,9/22/17 9:10,23.67,Clear,Minnow,1,N,N,HEOR,15,10,5,22,19,19,17,16,14,23,21,18,15,14,17,17,16,12,,,,,,0,0,
362,September,9/21/17 9:30,9/22/17 9:10,23.67,Clear,Fukui,2,N,N,HENU,1,0,1,,,,,,,,,,,22,,,,,,,,,,0,0,
362,September,9/21/17 9:30,9/22/17 9:10,23.67,Clear,Fukui,2,N,N,PAGR,5,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,September,9/21/17 9:30,9/22/17 9:10,23.67,Clear,Fukui,2,N,N,PAHI,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,September,9/21/17 9:30,9/22/17 9:10,23.67,Clear,Minnow,2,N,N,HENU,1,1,0,20,,,,,,,,,,,,,,,,,,,,0,0,
362,September,9/21/17 9:30,9/22/17 9:10,23.67,Clear,Minnow,2,N,N,HEOR,15,12,3,19,16,20,18,17,24,16,19,24,17,17,12,15,,,,,,,,0,0,
362,September,9/21/17 9:30,9/22/17 9:10,23.67,Clear,Minnow,2,N,N,PAGR,3,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,September,9/21/17 9:30,9/22/17 9:10,23.67,Clear,Fukui,3,N,N,HEOR,1,1,0,21,,,,,,,,,,,,,,,,,,,,0,0,
362,September,9/21/17 9:30,9/22/17 9:10,23.67,Clear,Fukui,3,N,N,PAGR,6,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,September,9/21/17 9:30,9/22/17 9:10,23.67,Clear,Fukui,3,N,N,PAHI,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,September,9/21/17 9:30,9/22/17 9:10,23.67,Clear,Minnow,3,N,N,HENU,1,1,0,20,,,,,,,,,,,,,,,,,,,,0,0,
362,September,9/21/17 9:30,9/22/17 9:10,23.67,Clear,Minnow,3,N,N,HEOR,8,7,1,21,19,21,17,18,21,19,,,,18,,,,,,,,,,0,0,
362,September,9/21/17 9:30,9/22/17 9:10,23.67,Clear,Minnow,3,N,N,PAGR,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,September,9/21/17 9:30,9/22/17 9:10,23.67,Clear,Minnow,3,N,N,PAHI,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,April,4/4/18 10:00,4/5/18 9:30,23.5,LightRain,Fukui,1,N,N,BAAT,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,April,4/4/18 10:00,4/5/18 9:30,23.5,LightRain,Fukui,1,N,N,PAHI,4,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,April,4/4/18 10:00,4/5/18 9:30,23.5,LightRain,Minnow,1,N,N,GAAC,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,April,4/4/18 10:00,4/5/18 9:30,23.5,LightRain,Minnow,1,N,N,HEOR,3,2,1,19,16,,,,,,,,,11,,,,,,,,,,0,0,
362,April,4/4/18 10:00,4/5/18 9:30,23.5,LightRain,Minnow,1,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,April,4/4/18 10:00,4/5/18 9:30,23.5,LightRain,Minnow,1,N,N,NASS,1,,,,,,,,,,,,,,,,,,,,,,,0,0,Reported as NAFR
362,April,4/4/18 10:00,4/5/18 9:30,23.5,LightRain,Minnow,1,N,N,PAGR,4,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,April,4/4/18 10:00,4/5/18 9:30,23.5,LightRain,Fukui,2,N,N,PAGR,3,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,April,4/4/18 10:00,4/5/18 9:30,23.5,LightRain,Minnow,2,Y,N,EMPTY,0,,,,,,,,,,,,,,,,,,,,,,,,,
362,April,4/4/18 10:00,4/5/18 9:30,23.5,LightRain,Minnow,2,N,N,HEOR,4,3,1,15,17,16,,,,,,,,16,,,,,,,,,,0,0,
362,April,4/4/18 10:00,4/5/18 9:30,23.5,LightRain,Fukui,3,N,N,PAGR,3,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,April,4/4/18 10:00,4/5/18 9:30,23.5,LightRain,Minnow,3,N,N,HEOR,1,1,0,21,,,,,,,,,,,,,,,,,,,,0,0,
362,May,5/1/18 10:30,5/2/18 9:40,23.16666667,Clear,Fukui,1,N,N,HEOR,1,1,0,22,,,,,,,,,,,,,,,,,,,,0,0,
362,May,5/1/18 10:30,5/2/18 9:40,23.16666667,Clear,Fukui,1,N,N,PAGR,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,May,5/1/18 10:30,5/2/18 9:40,23.16666667,Clear,Fukui,1,N,N,PAHI,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,May,5/1/18 10:30,5/2/18 9:40,23.16666667,Clear,Minnow,1,N,N,HENU,2,2,0,20,14,,,,,,,,,,,,,,,,,,,0,0,
362,May,5/1/18 10:30,5/2/18 9:40,23.16666667,Clear,Minnow,1,N,N,HEOR,7,5,2,13,10,20,19,13,,,,,,16,20,,,,,,,,,0,0,
362,May,5/1/18 10:30,5/2/18 9:40,23.16666667,Clear,Minnow,1,N,N,PAGR,2,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,May,5/1/18 10:30,5/2/18 9:40,23.16666667,Clear,Fukui,2,N,N,PAGR,3,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,May,5/1/18 10:30,5/2/18 9:40,23.16666667,Clear,Minnow,2,N,N,GAAC,3,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,May,5/1/18 10:30,5/2/18 9:40,23.16666667,Clear,Minnow,2,N,N,HEOR,3,2,1,10,14,,,,,,,,,18,,,,,,,,,,0,0,
362,May,5/1/18 10:30,5/2/18 9:40,23.16666667,Clear,Minnow,2,N,N,LEAR,2,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,May,5/1/18 10:30,5/2/18 9:40,23.16666667,Clear,Minnow,2,N,N,PAGR,2,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,May,5/1/18 10:30,5/2/18 9:40,23.16666667,Clear,Minnow,2,N,N,PAHI,3,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,May,5/1/18 10:30,5/2/18 9:40,23.16666667,Clear,Fukui,3,N,N,PAGR,2,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,May,5/1/18 10:30,5/2/18 9:40,23.16666667,Clear,Minnow,3,N,N,HEOR,3,1,2,13,,,,,,,,,,24,19,,,,,,,,,0,0,
362,May,5/1/18 10:30,5/2/18 9:40,23.16666667,Clear,Minnow,3,N,N,PAGR,5,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,May,5/1/18 10:30,5/2/18 9:40,23.16666667,Clear,Minnow,3,N,N,PAHI,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,June,6/4/18 10:45,6/5/18 9:30,22.75,Clouds,Fukui,1,N,N,HENU,1,1,0,21,,,,,,,,,,,,,,,,,,,,0,0,
362,June,6/4/18 10:45,6/5/18 9:30,22.75,Clouds,Fukui,1,N,N,NASS,1,,,,,,,,,,,,,,,,,,,,,,,0,0,Reported as NAFR
362,June,6/4/18 10:45,6/5/18 9:30,22.75,Clouds,Fukui,1,N,N,PAGR,3,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,June,6/4/18 10:45,6/5/18 9:30,22.75,Clouds,Minnow,1,N,N,GAAC,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,June,6/4/18 10:45,6/5/18 9:30,22.75,Clouds,Minnow,1,N,N,HEOR,144,125,19,15,15,17,14,18,17,17,18,16,19,15,15,14,17,18,15,19,16,13,18,0,0,
362,June,6/4/18 10:45,6/5/18 9:30,22.75,Clouds,Minnow,1,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
362,June,6/4/18 10:45,6/5/18 9:30,22.75,Clouds,Fukui,2,N,N,HEOR,3,3,0,21,18,17,,,,,,,,,,,,,,,,,,0,0,
362,June,6/4/18 10:45,6/5/18 9:30,22.75,Clouds,Fukui,2,N,N,PAHI,1,,,,,,,,,,,,,,,,,,,,,,,0,0,
